mmsi,is_fishing,label,sublabel,length,tonnage,country
247302520,Fishing,Trawlers,,16.43,29.0,ITA
247302670,Fishing,Trawlers,,25.25,137.0,ITA
247302720,Fishing,Purse seines,,21.629999999999999,65.0,ITA
247302920,Fishing,Longliners,,25.350000000000001,91.0,ITA
247303180,Fishing,Purse seines,,15.800000000000001,15.0,ITA
247303280,Fishing,Trawlers,,20.640000000000001,42.0,ITA
247303340,Fishing,Trawlers,,21.699999999999999,65.0,ITA
247303390,Fishing,,,22.449999999999999,86.0,ITA
247303700,Fishing,,,,,ITA
247303790,Fishing,,,,,ITA
247304200,Non-fishing,Cargo/Tanker,Cargo,,,
247304290,Fishing,Trawlers,,17.640000000000001,27.0,ITA
247304380,Fishing,,,,,ITA
247304620,Fishing,Trawlers,,21.98,59.0,
247304660,Fishing,Trawlers,,18.899999999999999,38.0,ITA
247304770,Fishing,Trawlers,,21.149999999999999,44.0,ITA
247304930,Fishing,Trawlers,,29.809999999999999,140.0,ITA
247304980,Fishing,,,20.82,41.0,ITA
247305050,Fishing,,,,,ITA
247305070,Fishing,Trawlers,,14.6,11.0,ITA
247305470,Fishing,Trawlers,,16.879999999999999,42.0,ITA
247305480,Fishing,Purse seines,,18.539999999999999,34.0,ITA
247305540,Fishing,Trawlers,,28.82,134.0,ITA
247305830,Fishing,Trawlers,,24.0,72.0,ITA
247305840,Fishing,Trawlers,,20.469999999999999,53.0,ITA
247305860,Fishing,,,21.34,75.0,ITA
247306030,Fishing,Trollers,,17.629999999999999,18.0,ITA
247306040,Fishing,Set gillnets,,15.5,15.0,
247306490,Fishing,Trawlers,,17.199999999999999,34.0,ITA
247306520,Fishing,Trawlers,,18.199999999999999,32.0,ITA
247306530,Fishing,Trawlers,,22.27,58.0,ITA
247306670,Fishing,Trawlers,,14.460000000000001,15.0,
247306970,Fishing,Purse seines,,14.15,10.0,ITA
247306990,Fishing,Purse seines,,17.300000000000001,23.0,
247307130,Fishing,Trawlers,,19.48,52.0,ITA
247308090,Fishing,,,,,ITA
247308420,Fishing,Trawlers,,19.0,55.0,ITA
247308470,Fishing,,,,,ITA
247308540,Fishing,Trawlers,,16.850000000000001,20.0,ITA
247309110,Fishing,,,20.719999999999999,62.0,ITA
247309550,Fishing,Trawlers,,17.989999999999995,30.0,
247311200,Non-fishing,Cargo/Tanker,Cargo,,,
247318300,Non-fishing,Cargo/Tanker,Cargo,,,
247320490,Non-fishing,Passenger,Sailing,,,
247322670,Non-fishing,Passenger,Sailing,,,
247323600,Non-fishing,Passenger,,,,
247354400,Fishing,Purse seines,,81.84999999999998,2137.0,ITA
247492000,Non-fishing,Passenger,,,,
247590000,Non-fishing,Cargo/Tanker,Cargo,,,
248000020,Fishing,Longliners,Set longlines,20.420000000000002,54.420000000000002,MLT
248000023,Fishing,,,,0.63,
248000028,Fishing,,,,,
248000071,Fishing,,,,1.6899999999999999,
248000090,Fishing,,,,37.840000000000003,
248000140,Fishing,,,,26.0,
248000150,Fishing,Longliners,Drifting longlines,16.5,28.460000000000001,MLT
248000161,Fishing,,,,3.9700000000000002,
248000167,Fishing,,,,4.9100000000000001,
248000190,Fishing,Longliners,Set longlines,16.789999999999999,24.0,MLT
248000199,Fishing,,,,0.28999999999999998,
248000266,Fishing,,,,,
248000280,Fishing,Longliners,Drifting longlines,20.0,52.340000000000003,MLT
248000340,Fishing,,,,37.219999999999999,
248000352,Fishing,,,,11.32,
248000368,Fishing,Longliners,Drifting longlines,23.960000000000001,106.0,MLT
248000371,Fishing,,,,3.1400000000000001,
248000420,Fishing,Longliners,Set longlines,14.630000000000001,,
248000490,Fishing,,,,18.120000000000001,
248000510,Fishing,,,,46.009999999999998,MLT
248000540,Fishing,Trawlers,,19.300000000000001,54.719999999999999,MLT
248000550,Fishing,,,,19.98,
248000568,Fishing,,,,,
248000569,Fishing,,,,,
248000571,Fishing,,,,,
248000572,Fishing,,,,,
248000575,Fishing,,,,,
248000576,Fishing,,,,,
248000654,Fishing,,,,4.5700000000000003,
248000687,Fishing,,,,2.5600000000000001,
248000690,Fishing,,,,227.0,
248000697,Fishing,,,,2.8100000000000001,
248000701,Fishing,,,,3.8100000000000001,
248000727,Fishing,,,,24.0,
248000728,Fishing,Longliners,Set longlines,20.399999999999999,128.0,MLT
248000735,Fishing,,,,9.1899999999999995,
248000756,Fishing,,,,2.1699999999999999,
248000761,Fishing,,,,3.7799999999999998,
248000768,Fishing,,,,2.7799999999999998,
248000771,Fishing,,,,273.0,MLT
248000791,Fishing,,,,2.5,
248000799,Fishing,,,,,
248000803,Fishing,,,,,
248000809,Fishing,,,,,
248000811,Fishing,,,,,
248000814,Fishing,,,,,
248000819,Fishing,,,,,
248000822,Fishing,,,,,
248000826,Fishing,,,,,
248000827,Fishing,,,,,
248000832,Fishing,,,,,
248000834,Fishing,,,,,
248000836,Fishing,,,,,
248000837,Fishing,,,,,
248000855,Fishing,,,,9.0399999999999991,
248000859,Fishing,,,,12.800000000000001,
248000899,Fishing,,,,6.1500000000000004,
248000942,Fishing,,,,3.4300000000000002,
248000954,Fishing,,,,,
248000956,Fishing,,,,,
248000964,Fishing,,,,,
248000967,Fishing,,,,,
248000971,Fishing,,,,,
248000975,Fishing,,,,,
248000982,Fishing,,,,,
248040000,Fishing,Trawlers,,35.0,300.0,MLT
248043000,Non-fishing,Cargo/Tanker,Tanker,,,
248127000,Non-fishing,Cargo/Tanker,Tanker,,,
248171000,Non-fishing,Cargo/Tanker,Cargo,,,
248286000,Fishing,,,,109.0,MLT
248299000,Non-fishing,Cargo/Tanker,Tanker,,,
248327000,Non-fishing,Tug/Pilot/Supply,Tug,,,
248552000,Non-fishing,Cargo/Tanker,Cargo,,,
248569000,Non-fishing,Passenger,Sailing,,,
248571000,Non-fishing,Cargo/Tanker,Tanker,,,
248671000,Non-fishing,Cargo/Tanker,Tanker,,,
248791000,Non-fishing,Cargo/Tanker,Tanker,,,
248811000,Non-fishing,Cargo/Tanker,Cargo,,,
248950000,Non-fishing,Cargo/Tanker,Cargo,,,
249000017,Fishing,,,,69.0,MLT
249000043,Fishing,,,,3.3599999999999999,
249000059,Fishing,,,,3.02,
249000102,Fishing,,,,170.0,MLT
249000111,Fishing,,,,7.8399999999999999,
249000114,Fishing,,,,,
249000122,Fishing,,,,0.82999999999999985,
249000150,Fishing,,,,,MLT
249000159,Fishing,,,,,
249000186,Fishing,,,,0.71999999999999997,
249000210,Fishing,Longliners,,20.0,51.460000000000001,MLT
249000250,Fishing,Longliners,,21.0,50.75,MLT
249000270,Fishing,Longliners,,23.960000000000001,75.0,MLT
249000281,Fishing,,,,,
249000340,Fishing,,,,10.19,
249000372,Fishing,,,,1.3300000000000001,
249000386,Fishing,,,,0.53000000000000003,
249000388,Fishing,,,,,MLT
249000501,Fishing,,,,0.60999999999999999,
249000505,Fishing,,,,0.91000000000000003,
249000520,Fishing,,,,,
249000597,Fishing,,,,30.0,MLT
249000620,Fishing,,,,,
249000630,Fishing,,,,19.530000000000001,
249000650,Fishing,,,,24.0,
249000660,Fishing,,,,24.030000000000001,
249000670,Fishing,,,,14.43,
249000702,Fishing,,,,0.60999999999999999,
249000730,Fishing,,,,14.1,
249000740,Fishing,,,,42.710000000000001,
249000779,Fishing,,,,2.6600000000000001,
249000806,Fishing,,,,14.91,
249000850,Fishing,,,,23.59,
249000853,Fishing,,,,,MLT
249000860,Fishing,,,,62.649999999999999,MLT
249000889,Fishing,,,,73.0,MLT
249000899,Fishing,,,,2.4100000000000001,MLT
249000920,Fishing,,,,64.0,MLT
249000930,Fishing,,,,,MLT
249000934,Fishing,,,,,MLT
249000960,Fishing,,,,90.0,MLT
249000980,Fishing,Longliners,,21.899999999999999,49.799999999999997,MLT
249049000,Non-fishing,Cargo/Tanker,Tanker,,,
249099000,Non-fishing,Passenger,,,,
249193000,Non-fishing,Cargo/Tanker,Tanker,,,
249327000,Non-fishing,Cargo/Tanker,Cargo,,,
249357000,Non-fishing,Cargo/Tanker,Tanker,,,
249375000,Non-fishing,Cargo/Tanker,Cargo,,,
249389000,Non-fishing,Passenger,Sailing,,,
249425000,Non-fishing,Cargo/Tanker,Tanker,,,
249458000,Non-fishing,Cargo/Tanker,Tanker,,,
249465000,Non-fishing,Cargo/Tanker,Tanker,,,
249486000,Non-fishing,Tug/Pilot/Supply,Tug,,,
249546000,Non-fishing,Cargo/Tanker,Tanker,,,
249555000,Non-fishing,Passenger,Sailing,,,
249598000,Non-fishing,Cargo/Tanker,Tanker,,,
249665000,Non-fishing,Reefer,,115.0,5136.0,
249677000,Non-fishing,Cargo/Tanker,Tanker,,,
249761000,Non-fishing,Cargo/Tanker,Cargo,,,
249778000,Non-fishing,Cargo/Tanker,Tanker,,,
249779000,Non-fishing,Cargo/Tanker,Tanker,,,
249803000,Non-fishing,Cargo/Tanker,Tanker,,,
249812000,Non-fishing,Cargo/Tanker,Tanker,,,
249816000,Non-fishing,Passenger,Sailing,,,
249889000,Non-fishing,Reefer,,,,
249898000,Non-fishing,Passenger,,,,
249929000,Non-fishing,Cargo/Tanker,Tanker,,,
250000054,Fishing,Trawlers,,22.0,101.0,IRL
250000092,Fishing,Trawlers,,25.91,151.0,IRL
250000096,Fishing,Trawlers,,53.060000000000002,1093.0,IRL
250000097,Fishing,Purse seines,,58.0,1093.0,IRL
250000135,Fishing,Trawlers,,20.039999999999999,68.0,IRL
250000141,Fishing,Trawlers,,24.949999999999999,172.0,IRL
250000165,Fishing,,,,,IRL
250000199,Fishing,Trawlers,,23.0,135.0,IRL
250000213,Fishing,Trawlers,,40.0,343.0,IRL
250000214,Fishing,Trawlers,,40.0,346.0,
250000216,Fishing,Trawlers,,24.0,163.0,IRL
250000264,Fishing,Trawlers,,44.649999999999999,487.0,IRL
250000283,Fishing,Trawlers,,19.5,114.0,IRL
250000295,Fishing,,,,,IRL
250000309,Fishing,,,21.949999999999999,131.0,IRL
250000315,Fishing,,,14.48,26.530000000000001,
250000322,Fishing,Trawlers,,13.26,24.079999999999998,IRL
250000329,Fishing,Trawlers,,45.439999999999998,420.0,IRL
250000361,Fishing,Trawlers,,35.140000000000001,187.0,
250000387,Fishing,Trawlers,,40.0,329.0,IRL
250000399,Fishing,Trawlers,,22.399999999999999,130.0,IRL
250000433,Fishing,Trawlers,,18.390000000000001,71.0,IRL
250000465,Fishing,Trawlers,,20.260000000000002,81.0,IRL
250000466,Fishing,Trawlers,,22.75,222.0,IRL
250000507,Fishing,,,,,IRL
250000511,Fishing,Trawlers,,49.07,561.0,IRL
250000516,Fishing,Trawlers,,17.0,92.0,
250000527,Fishing,Trawlers,,26.52,276.0,IRL
250000528,Fishing,Trawlers,,14.99,31.199999999999999,IRL
250000546,Fishing,Trawlers,,22.399999999999999,141.0,IRL
250000557,Fishing,Trawlers,,24.449999999999999,96.0,IRL
250000565,Fishing,,,,,IRL
250000567,Fishing,Trawlers,,27.84,109.0,
250000594,Fishing,Trawlers,,25.449999999999999,170.0,IRL
250000608,Fishing,Set gillnets,,20.399999999999999,103.0,IRL
250000626,Fishing,Trawlers,,23.5,190.0,IRL
250000633,Fishing,Trawlers,,24.32,98.0,IRL
250000657,Fishing,,,16.84,94.0,IRL
250000658,Fishing,Trawlers,,18.109999999999999,87.0,IRL
250000699,Fishing,Trawlers,,22.030000000000001,102.0,IRL
250000707,Fishing,Trawlers,,32.549999999999997,144.0,IRL
250000764,Fishing,Trawlers,,27.550000000000001,187.0,IRL
250000775,Fishing,Pots and Traps,,11.9,17.210000000000001,IRL
250000854,Fishing,Trawlers,,19.120000000000001,132.0,IRL
250000864,Fishing,,,,,IRL
250000868,Fishing,,,,,IRL
250000870,Fishing,,,,,IRL
250000884,Fishing,Trawlers,,22.399999999999999,174.0,IRL
250000885,Fishing,Trawlers,,16.920000000000002,27.0,IRL
250000887,Fishing,Trawlers,,50.700000000000003,1094.0,IRL
250000897,Fishing,Trawlers,,22.0,174.0,IRL
250000917,Fishing,,,19.5,80.0,IRL
250000954,Fishing,Pots and Traps,,19.199999999999999,79.0,IRL
250000956,Fishing,,,,,IRL
250000957,Fishing,Trawlers,,23.199999999999999,224.0,IRL
250000958,Fishing,Trawlers,,20.600000000000001,109.0,IRL
250000967,Fishing,,,,,IRL
250001048,Fishing,Trawlers,,36.0,176.0,IRL
250001093,Fishing,Trawlers,,23.0,128.0,IRL
250001121,Fishing,Trawlers,,23.0,128.0,IRL
250001142,Fishing,Set gillnets,,18.100000000000001,89.0,
250001143,Fishing,Trawlers,,20.399999999999999,110.0,IRL
250001151,Fishing,Trawlers,,17.48,81.0,IRL
250001166,Fishing,Trawlers,,23.399999999999999,163.0,IRL
250001205,Fishing,,,,,IRL
250001269,Fishing,Trawlers,,23.0,150.0,IRL
250001293,Fishing,Trawlers,,28.050000000000001,196.0,IRL
250001333,Fishing,Trawlers,,23.949999999999999,139.0,IRL
250001339,Fishing,Trawlers,,24.949999999999999,186.0,IRL
250001415,Fishing,Set gillnets,,18.030000000000001,90.0,IRL
250001421,Fishing,Trawlers,,21.0,138.0,IRL
250001491,Fishing,,,27.0,361.0,IRL
250001559,Fishing,Set gillnets,,12.800000000000001,12.140000000000001,IRL
250001597,Fishing,Trawlers,,9.9200000000000017,8.5,IRL
250001656,Fishing,Trawlers,,23.399999999999999,163.0,IRL
250001676,Fishing,Longliners,Set longlines,34.5,338.0,IRL
250001702,Fishing,Set gillnets,,19.920000000000002,100.0,IRL
250001718,Fishing,Set gillnets,,18.039999999999999,107.0,IRL
250001765,Fishing,Trawlers,,24.699999999999999,159.0,
250001767,Fishing,,,24.359999999999999,152.0,IRL
250001769,Fishing,Trawlers,,27.359999999999999,267.5,IRL
250001803,Non-fishing,Passenger,Sailing,,,
250001885,Fishing,Trawlers,,23.210000000000001,216.0,IRL
250001911,Fishing,Trawlers,,22.399999999999999,137.0,IRL
250002023,Fishing,Trawlers,,16.800000000000001,138.0,IRL
250002036,Fishing,Trawlers,,55.950000000000003,1198.0,IRL
250002132,Fishing,Trawlers,,9.9800000000000004,12.0,
250002223,Fishing,Set gillnets,,21.02,117.0,IRL
250002264,Fishing,Trawlers,,26.0,211.0,IRL
250002268,Fishing,Pots and Traps,,9.6500000000000004,5.4900000000000002,IRL
250002299,Fishing,,,21.989999999999998,163.0,IRL
250002309,Fishing,,,,,IRL
250002366,Fishing,Pots and Traps,,13.890000000000001,42.460000000000001,IRL
250002378,Fishing,Trawlers,,24.73,106.0,IRL
250002396,Fishing,Set gillnets,,13.210000000000001,34.560000000000002,
250002424,Fishing,Trawlers,,53.0,1152.0,IRL
250002427,Fishing,Trawlers,,26.640000000000001,248.0,IRL
250002435,Fishing,Trawlers,,24.899999999999999,172.0,IRL
250002464,Fishing,Trawlers,,62.600000000000001,1375.0,IRL
250002465,Fishing,Trawlers,,22.420000000000002,199.0,IRL
250002475,Fishing,Trawlers,,20.260000000000002,115.0,IRL
250002504,Fishing,Trawlers,,21.699999999999999,199.0,IRL
250002513,Fishing,Trawlers,,10.83,11.59,IRL
250002516,Fishing,Trawlers,,24.449999999999999,91.0,IRL
250002562,Fishing,Trawlers,,11.58,13.17,IRL
250002574,Fishing,,,21.32,147.0,IRL
250002601,Fishing,Pots and Traps,,9.6799999999999997,5.5099999999999998,
250002664,Fishing,Trawlers,,25.0,112.0,IRL
250002688,Non-fishing,Cargo/Tanker,Cargo,,,
250002704,Fishing,Trawlers,,26.27,215.0,IRL
250002714,Fishing,Trawlers,,20.059999999999999,68.0,IRL
250002727,Fishing,Set gillnets,,11.27,10.77,IRL
250002759,Fishing,Trawlers,,11.449999999999999,16.68,
250002764,Fishing,,,,,IRL
250002788,Fishing,Trawlers,,13.18,24.100000000000001,
250002836,Fishing,,,9.9000000000000004,8.0,IRL
250002855,Fishing,Trawlers,,23.399999999999999,168.0,IRL
250002872,Fishing,Set gillnets,,20.260000000000002,117.0,IRL
250002876,Fishing,Trawlers,,11.050000000000001,11.199999999999999,
250002882,Fishing,Pots and Traps,,9.8300000000000001,9.8000000000000007,IRL
250002886,Fishing,,,9.9000000000000004,14.869999999999999,IRL
250002896,Fishing,Trawlers,,22.640000000000001,215.0,IRL
250002911,Fishing,,,,,IRL
250002992,Fishing,Trawlers,,17.949999999999999,130.0,IRL
250003013,Fishing,Trawlers,,22.5,143.0,IRL
250003127,Fishing,Trawlers,,23.989999999999998,206.0,IRL
250003133,Fishing,,,,,IRL
250003137,Fishing,Trawlers,,24.399999999999999,186.0,IRL
250003153,Fishing,,,,,IRL
250003201,Fishing,Trawlers,,9.9800000000000004,12.369999999999999,IRL
250003367,Fishing,Trawlers,,9.9499999999999993,15.6,IRL
250003397,Fishing,Trawlers,,56.5,1135.0,IRL
250003404,Fishing,Trawlers,,27.350000000000001,325.0,IRL
250003406,Fishing,Trawlers,,27.350000000000001,325.0,IRL
250003407,Fishing,Trawlers,,27.350000000000001,325.0,IRL
250036000,Fishing,Trawlers,,43.200000000000003,616.5,IRL
250090000,Fishing,,,,,IRL
250093000,Fishing,,,,,IRL
250098000,Non-fishing,Tug/Pilot/Supply,Tug,,,
250101700,Fishing,Trawlers,,37.299999999999997,458.0,IRL
250101800,Fishing,Trawlers,,23.0,177.0,IRL
250101900,Fishing,Trawlers,,26.899999999999999,279.0,IRL
250102600,Fishing,Trawlers,,,,IRL
250102660,Fishing,Trawlers,,21.699999999999999,183.0,IRL
250102700,Fishing,Trawlers,,,,IRL
250102800,Fishing,,,37.299999999999997,458.0,IRL
250102900,Fishing,Trawlers,,24.699999999999999,178.0,IRL
250103600,Fishing,Trawlers,,22.649999999999999,193.0,IRL
250103700,Fishing,Trawlers,,22.649999999999999,201.0,IRL
250103750,Fishing,,,,,IRL
250103800,Fishing,,,,,IRL
250104600,Fishing,Trawlers,,27.0,256.0,IRL
250104640,Fishing,Trawlers,,23.34,83.0,IRL
250104700,Fishing,Trawlers,,45.0,663.0,IRL
250104850,Fishing,Pots and Traps,,9.6600000000000001,6.0099999999999998,
250104890,Fishing,Purse seines,,24.359999999999999,148.0,
250104900,Fishing,Trawlers,,41.100000000000001,470.0,IRL
250105550,Fishing,Trawlers,,12.02,8.5899999999999999,
250105600,Fishing,Trawlers,,45.0,663.0,IRL
250105650,Fishing,,,,,IRL
250105700,Fishing,Trawlers,,25.0,230.0,IRL
250105800,Fishing,,,22.5,190.0,IRL
250105840,Fishing,,,14.99,46.399999999999999,
250106400,Fishing,Trawlers,,23.719999999999999,183.0,IRL
250106440,Non-fishing,Tug/Pilot/Supply,Tug,,,
250106580,Fishing,Trawlers,,22.050000000000001,119.0,IRL
250106600,Fishing,Trawlers,,14.49,40.390000000000001,IRL
250106800,Fishing,Trawlers,,27.0,252.0,IRL
250107450,Fishing,,,,,IRL
250107490,Fishing,,,,,IRL
250107700,Fishing,Trawlers,,22.0,94.0,IRL
250115460,Fishing,Trawlers,,20.399999999999999,88.0,IRL
250116400,Fishing,Trawlers,,22.649999999999999,176.0,IRL
250116470,Fishing,Trawlers,,23.0,91.0,IRL
250117400,Fishing,Trawlers,,24.5,230.0,IRL
250122460,Fishing,Trawlers,,22.600000000000001,103.0,IRL
250126460,Fishing,Trawlers,,23.66,159.0,IRL
250136400,Fishing,Trawlers,,24.440000000000001,163.0,IRL
250137450,Fishing,,,,,IRL
250140400,Fishing,Pole and Line,,17.039999999999999,44.0,IRL
250142400,Fishing,Trawlers,,23.989999999999998,240.0,IRL
250165000,Fishing,Trawlers,,41.299999999999997,644.0,IRL
250177000,Fishing,Trawlers,,18.899999999999999,100.0,IRL
250183000,Fishing,,,,,IRL
250184000,Fishing,,,24.899999999999999,233.0,IRL
250186000,Fishing,Trawlers,,24.899999999999999,233.0,IRL
250190000,Fishing,Trawlers,,71.0,1988.0,IRL
250191000,Non-fishing,Cargo/Tanker,Cargo,,,
250196000,Fishing,,,,,IRL
250201482,Fishing,,,,,IRL
250206000,Fishing,Trawlers,,35.590000000000011,135.0,IRL
250220000,Fishing,,,27.300000000000001,183.0,
250223000,Fishing,,,,,IRL
250230000,Fishing,Trawlers,,15.85,39.0,IRL
250240000,Fishing,Trawlers,,27.300000000000001,340.0,IRL
250242000,Fishing,,,,,IRL
250250250,Fishing,,,,,IRL
250261000,Fishing,,,25.079999999999998,190.0,IRL
250262000,Fishing,Trawlers,,25.079999999999998,190.0,IRL
250264000,Fishing,Trawlers,,27.850000000000001,326.0,IRL
250267000,Fishing,Trawlers,,16.600000000000001,72.0,IRL
250269000,Fishing,Trawlers,,26.25,243.0,IRL
250273000,Fishing,Purse seines,,23.850000000000001,137.0,IRL
250292000,Fishing,Set gillnets,,26.149999999999999,140.0,IRL
250310000,Fishing,Trawlers,,32.18,128.0,IRL
250350000,Fishing,Trawlers,,27.420000000000002,346.0,IRL
250365000,Fishing,Trawlers,,24.315000000000001,164.0,IRL
250369000,Fishing,Trawlers,,25.5,280.0,IRL
250370000,Fishing,Trawlers,,25.5,280.0,IRL
250388000,Fishing,,,,,IRL
250390000,Fishing,Trawlers,,16.609999999999999,35.0,IRL
250397000,Fishing,Trawlers,,17.07,97.0,IRL
250401000,Fishing,Trawlers,,17.219999999999999,35.0,
250419000,Fishing,Trawlers,,17.07,36.0,
250428000,Fishing,,,26.600000000000001,335.0,IRL
250429000,Fishing,Trawlers,,25.885000000000002,322.0,IRL
250438000,Fishing,Trawlers,,24.989999999999998,198.0,
250440000,Fishing,Trawlers,,33.399999999999999,304.0,IRL
250444000,Fishing,Trawlers,,22.5,153.0,IRL
250451000,Fishing,,,,,IRL
250470000,Fishing,Trawlers,,20.0,145.0,IRL
250477000,Fishing,,,,,IRL
250484000,Fishing,,,24.010000000000002,188.0,IRL
250486000,Fishing,,,33.200000000000003,324.0,IRL
250489000,Fishing,,,,,IRL
250493000,Fishing,Trawlers,,48.600000000000001,798.0,IRL
250494000,Fishing,Trawlers,,48.600000000000001,798.0,IRL
250495000,Fishing,Trawlers,,61.600000000000001,1588.0,IRL
250512000,Fishing,Trawlers,,64.599999999999994,1499.0,IRL
250513000,Fishing,Trawlers,,64.599999999999994,1499.0,IRL
251007110,Fishing,,,,,ISL
251009110,Fishing,,,,,ISL
251011000,Fishing,,,,,ISL
251013000,Fishing,,,,,ISL
251014000,Fishing,,,,,ISL
251015000,Fishing,,,,,ISL
251019110,Fishing,Trawlers,,,,ISL
251021110,Fishing,,,,,ISL
251022000,Fishing,,,,,ISL
251023110,Fishing,,,,,ISL
251025110,Fishing,Trawlers,,,,ISL
251026000,Fishing,,,,,ISL
251027110,Fishing,,,,,ISL
251030110,Fishing,,,,,ISL
251031110,Fishing,Trawlers,,,,ISL
251032110,Fishing,,,,,ISL
251033110,Fishing,,,,,ISL
251034000,Fishing,,,,,ISL
251035000,Fishing,,,,,ISL
251036110,Fishing,,,,,ISL
251037110,Fishing,,,,,ISL
251038000,Fishing,,,,,ISL
251039110,Fishing,,,,,ISL
251040000,Fishing,,,,,ISL
251043110,Fishing,,,,,ISL
251044110,Fishing,,,,,ISL
251045000,Fishing,Trawlers,,,,ISL
251046110,Fishing,,,,,ISL
251047110,Fishing,,,,,ISL
251048110,Fishing,,,,,ISL
251049110,Fishing,Trawlers,,,,ISL
251050110,Fishing,,,,,ISL
251054110,Fishing,,,,,ISL
251056110,Fishing,,,,,ISL
251057000,Fishing,,,,,ISL
251059110,Fishing,,,,,ISL
251060110,Fishing,,,,,ISL
251062110,Fishing,,,,,ISL
251063000,Fishing,Trawlers,,,,ISL
251064110,Fishing,,,,,ISL
251065110,Fishing,,,,,ISL
251068110,Fishing,,,,,ISL
251068418,Fishing,,,,,ISL
251069110,Fishing,,,,,ISL
251072000,Fishing,,,,,ISL
251073110,Fishing,,,,,ISL
251079000,Fishing,,,,,ISL
251080110,Fishing,,,,,ISL
251081110,Fishing,,,,,ISL
251082000,Fishing,,,,,ISL
251083110,Fishing,,,,,ISL
251084110,Fishing,,,,,ISL
251086000,Fishing,,,,,ISL
251087110,Fishing,,,,,ISL
251088110,Fishing,,,,,ISL
251089000,Fishing,,,,,ISL
251090110,Fishing,,,,,ISL
251091110,Fishing,,,,,ISL
251092000,Fishing,Trawlers,,,,ISL
251094110,Fishing,,,,,ISL
251099110,Fishing,,,,,ISL
251102000,Fishing,,,,,ISL
251109340,Fishing,,,,,ISL
251109540,Fishing,,,,,ISL
251109640,Fishing,,,,,ISL
251109740,Fishing,,,,,ISL
251109840,Fishing,,,,,ISL
251110110,Fishing,,,,,ISL
251110540,Fishing,,,,,
251110740,Fishing,,,,,ISL
251110840,Fishing,,,,,ISL
251111240,Fishing,,,,,ISL
